Summary Level	Geographic Component	State FIPS	Place FIPS	County FIPS	Tract	Zip	Block	Name	Latitude	Longitude
160	00	02	04670					Attu Station CDP	52.846331	173.186142
160	00	02	05200					Barrow city	71.300371	-156.735840
160	00	02	05585					Bear Creek CDP	60.176060	-149.395066
160	00	02	05750					Beaver CDP	66.359719	-147.397438
160	00	02	06245					Beluga CDP	61.133962	-151.164741
160	00	02	06520					Bethel city	60.789724	-161.779332
160	00	02	06630					Bettles city	66.913419	-151.522374
160	00	02	06850					Big Delta CDP	64.147324	-145.801545
160	00	02	07070					Big Lake CDP	61.537449	-149.891104
160	00	02	07620					Birch Creek CDP	66.256708	-145.815319
160	00	02	08740					Brevig Mission city	65.334235	-166.492952
160	00	02	09600					Buckland city	65.984795	-161.129717
160	00	02	09657					Buffalo Soapstone CDP	61.690168	-149.124202
160	00	02	09710					Butte CDP	61.548030	-149.026617
160	00	02	10150					Cantwell CDP	63.388000	-148.900204
160	00	02	11690					Central CDP	65.533461	-144.695650
160	00	02	11800					Chalkyitsik CDP	66.651529	-143.727356
160	00	02	12350					Chase CDP	62.422316	-150.077553
160	00	02	12680					Chefornak city	60.159070	-164.269437
160	00	02	12970					Chenega CDP	60.066327	-148.010991
160	00	02	13230					Chevak city	61.527673	-165.578702
160	00	02	13340					Chickaloon CDP	61.793994	-148.482733
160	00	02	13450					Chicken CDP	64.070738	-141.874894
160	00	02	13550					Chignik city	56.298297	-158.404402
160	00	02	13670					Chignik Lagoon CDP	56.307535	-158.535023
160	00	02	13780					Chignik Lake CDP	56.269340	-158.781714
160	00	02	13860					Chiniak CDP	57.610603	-152.199817
160	00	02	13890					Chisana CDP	62.070992	-141.993271
160	00	02	14000					Chistochina CDP	62.577713	-144.669613
160	00	02	14110					Chitina CDP	61.539033	-144.424881
160	00	02	14330					Chuathbaluk city	61.575693	-159.247311
160	00	02	14880					Circle CDP	65.834464	-144.076392
160	00	02	15320					Clam Gulch CDP	60.227786	-151.393907
160	00	02	15450					Clark's Point city	58.832560	-158.552542
160	00	02	16360					Coffman Cove city	56.012137	-132.828840
160	00	02	16420					Cohoe CDP	60.301277	-151.295952
160	00	02	16530					Cold Bay city	55.209038	-162.714298
160	00	02	16630					Coldfoot CDP	67.248575	-150.150735
160	00	02	16750					College CDP	64.848302	-147.827194
160	00	02	17190					Cooper Landing CDP	60.490529	-149.794519
160	00	02	17300					Copper Center CDP	61.965305	-145.318280
160	00	02	17380					Copperville CDP	62.071928	-145.414629
160	00	02	17410					Cordova city	60.539206	-145.702230
160	00	02	17670					Covenant Life CDP	59.400046	-136.076433
160	00	02	17740					Craig city	55.476995	-133.141042
160	00	02	17850					Crooked Creek CDP	61.859821	-158.128884
160	00	02	17960					Crown Point CDP	60.418833	-149.355340
160	00	02	18030					Cube Cove CDP	57.936644	-134.720189
160	00	02	18510					Deering city	66.075713	-162.718229
160	00	02	18620					Delta Junction city	64.047669	-145.718655
160	00	02	18675					Deltana CDP	63.963825	-145.408931
160	00	02	18925					Diamond Ridge CDP	59.665391	-151.570826
160	00	02	18950					Dillingham city	59.046751	-158.508665
160	00	02	19060					Diomede city	65.759836	-168.927592
160	00	02	19720					Dot Lake CDP	63.658742	-144.065816
160	00	02	19750					Dot Lake Village CDP	63.650261	-144.042721
160	00	02	20020					Dry Creek CDP	63.683609	-144.604040
160	00	02	20380					Eagle city	64.786022	-141.199917
160	00	02	20600					Eagle Village CDP	64.781324	-141.114728
160	00	02	20970					Edna Bay CDP	55.978539	-133.676356
160	00	02	21040					Eek city	60.218662	-162.025928
160	00	02	21150					Egegik city	58.219292	-157.357989
160	00	02	21370					Eielson AFB CDP	64.642701	-147.145469
160	00	02	21810					Ekwok city	59.349260	-157.485404
160	00	02	22140					Elfin Cove CDP	58.198786	-136.355358
160	00	02	22250					Elim city	64.617734	-162.256705
160	00	02	22910					Emmonak city	62.777328	-164.544920
160	00	02	23460					Ester CDP	64.855700	-147.978434
160	00	02	23790					Evansville CDP	66.902950	-151.499190
160	00	02	23900					Excursion Inlet CDP	58.411303	-135.408740
160	00	02	24230					Fairbanks city	64.838092	-147.726378
160	00	02	24660					False Pass city	54.827886	-163.399090
160	00	02	25000					Farm Loop CDP	61.628426	-149.145602
160	00	02	25220					Ferry CDP	64.064392	-148.997000
160	00	02	25550					Fishhook CDP	61.677320	-149.265043
160	00	02	25880					Flat CDP	62.454135	-158.008284
160	00	02	26100					Fort Greely CDP	63.905016	-145.554566
160	00	02	26760					Fort Yukon city	66.567586	-145.256327
160	00	02	26835					Four Mile Road CDP	64.596324	-149.125480
160	00	02	26870					Fox CDP	64.953979	-147.628325
160	00	02	26910					Fox River CDP	59.847372	-150.926178
160	00	02	27090					Fritz Creek CDP	59.731632	-151.250527
160	00	02	27145					Funny River CDP	60.493952	-150.781743
160	00	02	27420					Gakona CDP	62.304831	-145.273304
160	00	02	27530					Galena city	64.740643	-156.885462
160	00	02	27640					Gambell city	63.776098	-171.700889
160	00	02	27700					Game Creek CDP	58.058694	-135.513082
160	00	02	28200					Gateway CDP	61.576398	-149.252506
160	00	02	28590					Glacier View CDP	61.818532	-147.714741
160	00	02	28740					Glennallen CDP	62.109596	-145.557236
160	00	02	29180					Golovin city	64.544612	-163.027459
160	00	02	29290					Goodnews Bay city	59.121408	-161.585835
160	00	02	30060					Grayling city	62.910472	-160.067250
160	00	02	30500					Gulkana CDP	62.240213	-145.422883
160	00	02	30940					Gustavus CDP	58.416327	-135.745549
160	00	02	31050					Haines city	59.233800	-135.447009
160	00	02	31270					Halibut Cove CDP	59.597549	-151.234607
160	00	02	31710					Happy Valley CDP	59.948424	-151.718711
160	00	02	31765					Harding-Birch Lakes CDP	64.332517	-146.779752
160	00	02	32150					Healy CDP	63.970935	-149.126862
160	00	02	32310					Healy Lake CDP	63.988835	-144.708173
160	00	02	32550					Hobart Bay CDP	57.453007	-133.393308
160	00	02	32810					Hollis CDP	55.484404	-132.715921
160	00	02	33030					Holy Cross city	62.198048	-159.773418
160	00	02	33140					Homer city	59.643059	-151.525900
160	00	02	33360					Hoonah city	58.109435	-135.436349
160	00	02	33470					Hooper Bay city	61.528980	-166.096196
160	00	02	33580					Hope CDP	60.919433	-149.642044
160	00	02	33800					Houston city	61.608309	-149.773719
160	00	02	33910					Hughes city	66.044094	-154.257039
160	00	02	34350					Huslia city	65.701858	-156.387134
160	00	02	34460					Hydaburg city	55.204699	-132.820859
160	00	02	34570					Hyder CDP	55.941442	-130.054504
160	00	02	34790					Igiugig CDP	59.330327	-155.907926
160	00	02	35120					Iliamna CDP	59.765135	-154.840312
160	00	02	35890					Ivanof Bay CDP	55.911004	-159.489113
160	00	02	36400					Juneau city and borough	58.351422	-134.511579
160	00	02	36550					Kachemak city	59.673395	-151.433170
160	00	02	36770					Kake city	56.970841	-133.933751
160	00	02	36990					Kaktovik city	70.132832	-143.616230
160	00	02	37250					Kalifornsky CDP	60.473421	-151.201427
160	00	02	37430					Kaltag city	64.325145	-158.727030
160	00	02	37540					Karluk CDP	57.578081	-154.362557
160	00	02	37650					Kasaan city	55.541748	-132.401821
160	00	02	37975					Kasigluk CDP	60.892005	-162.535805
160	00	02	38090					Kasilof CDP	60.335274	-151.233594
160	00	02	38420					Kenai city	60.558738	-151.229616
160	00	02	38910					Kenny Lake CDP	61.703384	-144.896546
160	00	02	38970					Ketchikan city	55.347669	-131.664253
160	00	02	39300					Kiana city	66.971720	-160.430168
160	00	02	39410					King Cove city	55.072125	-162.318040
160	00	02	39630					King Salmon CDP	58.690079	-156.660586
160	00	02	39740					Kipnuk CDP	59.937619	-164.043926
160	00	02	39960					Kivalina city	67.718754	-164.492337
160	00	02	40400					Klawock city	55.554961	-133.085139
160	00	02	40510					Klukwan CDP	59.400098	-135.893393
160	00	02	40645					Knik-Fairview CDP	61.527579	-149.597947
160	00	02	40670					Knik River CDP	61.507679	-149.003743
160	00	02	40840					Kobuk city	66.917579	-156.906829
160	00	02	40950					Kodiak city	57.793109	-152.394188
160	00	02	41210					Kodiak Station CDP	57.750215	-152.506441
160	00	02	41280					Kokhanok CDP	59.440927	-154.746974
160	00	02	41500					Koliganek CDP	59.728817	-157.277244
160	00	02	41610					Kongiganak CDP	59.953896	-162.895199
160	00	02	41720					Kotlik city	63.035769	-163.560177
160	00	02	41830					Kotzebue city	66.897192	-162.585444
160	00	02	41940					Koyuk city	64.931099	-161.158480
160	00	02	42050					Koyukuk city	64.881745	-157.704393
160	00	02	42160					Kupreanof city	56.822384	-132.982506
160	00	02	42380					Kwethluk city	60.802332	-161.418556
160	00	02	42490					Kwigillingok CDP	59.872266	-163.166165
160	00	02	42805					Lake Louise CDP	62.284498	-146.557029
160	00	02	42820					Lake Minchumina CDP	63.893902	-152.302012
160	00	02	42832					Lakes CDP	61.607440	-149.304056
160	00	02	43040					Larsen Bay city	57.536651	-153.991440
160	00	02	43260					Lazy Mountain CDP	61.625517	-149.044935
160	00	02	43810					Levelock CDP	59.110141	-156.858684
160	00	02	44030					Lime Village CDP	61.341383	-155.490944
160	00	02	44580					Livengood CDP	65.489993	-148.546629
160	00	02	45295					Lowell Point CDP	60.071557	-149.443715
160	00	02	45460					Lower Kalskag city	61.513735	-160.359050
160	00	02	45700					Lutak CDP	59.330461	-135.626107
160	00	02	45790					McCarthy CDP	61.432696	-142.910917
160	00	02	46010					McGrath city	62.952040	-155.577165
160	00	02	46560					McKinley Park CDP	63.651444	-148.822322
160	00	02	46780					Manley Hot Springs CDP	65.007773	-150.626732
160	00	02	46890					Manokotak city	58.981087	-159.055808
160	00	02	47000					Marshall city	61.878073	-162.084812
160	00	02	47735					Meadow Lakes CDP	61.599661	-149.616036
160	00	02	47990					Mekoryuk city	60.389278	-166.207082
160	00	02	48200					Mendeltna CDP	62.059604	-146.438981
160	00	02	48540					Mentasta Lake CDP	62.923924	-143.533240
160	00	02	48870					Metlakatla CDP	55.126916	-131.576393
160	00	02	48980					Meyers Chuck CDP	55.742005	-132.263441
160	00	02	49435					Miller Landing CDP	59.664356	-151.439449
160	00	02	49530					Minto CDP	65.157885	-149.369916
160	00	02	50080					Moose Creek CDP	64.712474	-147.161128
160	00	02	50190					Moose Pass CDP	60.502499	-149.428269
160	00	02	50800					Mosquito Lake CDP	59.427723	-136.163435
160	00	02	51180					Mountain Village city	62.090075	-163.723936
160	00	02	51455					Mud Bay CDP	59.148234	-135.353359
160	00	02	52060					Naknek CDP	58.739857	-156.971704
160	00	02	52210					Nanwalek CDP	59.353483	-151.912482
160	00	02	52390					Napakiak city	60.693282	-161.973491
160	00	02	52720					Napaskiak city	60.706929	-161.760961
160	00	02	52845					Naukati Bay CDP	55.874252	-133.182247
160	00	02	52915					Nelchina CDP	61.975035	-146.825861
160	00	02	52940					Nelson Lagoon CDP	56.000522	-161.203561
160	00	02	53050					Nenana city	64.558156	-149.090583
160	00	02	53162					New Allakaket CDP	66.551163	-152.651759
160	00	02	53270					Newhalen city	59.725688	-154.894442
160	00	02	53710					New Stuyahok city	59.451850	-157.312106
160	00	02	53820					Newtok CDP	60.944456	-164.644105
160	00	02	53930					Nightmute city	60.527618	-164.819764
160	00	02	54050					Nikiski CDP	60.707891	-151.262646
160	00	02	54085					Nikolaevsk CDP	59.813043	-151.668387
160	00	02	54150					Nikolai city	63.010838	-154.383895
160	00	02	54260					Nikolski CDP	52.941485	-168.860765
160	00	02	54480					Ninilchik CDP	59.992821	-151.541946
160	00	02	54700					Noatak CDP	67.572031	-162.975085
160	00	02	54920					Nome city	64.503877	-165.399409
160	00	02	55030					Nondalton city	59.967015	-154.851636
160	00	02	55140					Noorvik city	66.837130	-161.036641
160	00	02	55910					North Pole city	64.751048	-147.351969
160	00	02	56220					Northway CDP	62.969297	-141.905034
160	00	02	56250					Northway Junction CDP	63.006408	-141.777993
160	00	02	56260					Northway Village CDP	62.979822	-141.951116
160	00	02	56320					Nuiqsut city	70.216338	-151.005725
160	00	02	56350					Nulato city	64.730011	-158.114101
160	00	02	56680					Nunapitchuk city	60.896352	-162.454383
160	00	02	57340					Old Harbor city	57.197285	-153.307806
160	00	02	58330					Oscarville CDP	60.721274	-161.768440
160	00	02	58550					Ouzinkie city	57.924225	-152.510722
160	00	02	58660					Palmer city	61.601879	-149.117351
160	00	02	59320					Paxson CDP	63.045307	-145.614117
160	00	02	59540					Pedro Bay CDP	59.782090	-154.132596
160	00	02	59650					Pelican city	57.958431	-136.224069
160	00	02	60200					Perryville CDP	55.913632	-159.151143
160	00	02	60310					Petersburg city	56.804414	-132.942013
160	00	02	60460					Petersville CDP	62.376890	-150.746952
160	00	02	60640					Pilot Point city	57.560226	-157.582267
160	00	02	60750					Pilot Station city	61.936050	-162.883403
160	00	02	60860					Pitkas Point CDP	62.035485	-163.260857
160	00	02	61080					Platinum city	59.006890	-161.815290
160	00	02	61120					Pleasant Valley CDP	64.877256	-146.884023
160	00	02	61190					Point Baker CDP	56.352425	-133.628479
160	00	02	61630					Point Hope city	68.347052	-166.762917
160	00	02	61700					Point Lay CDP	69.741023	-163.008613
160	00	02	61788					Point MacKenzie CDP	61.374982	-149.912390
160	00	02	62125					Pope-Vannoy Landing CDP	59.537594	-154.530521
160	00	02	62285					Portage Creek CDP	58.906088	-157.716758
160	00	02	62510					Port Alexander city	56.239871	-134.657177
160	00	02	62620					Port Alsworth CDP	60.208281	-154.306586
160	00	02	63170					Port Clarence CDP	65.265974	-166.852765
160	00	02	63280					Port Graham CDP	59.347736	-151.833420
160	00	02	63390					Port Heiden city	56.948949	-158.655745
160	00	02	63610					Port Lions city	57.868070	-152.880047
160	00	02	63870					Port Protection CDP	56.322078	-133.606706
160	00	02	64240					Primrose CDP	60.343405	-149.344250
160	00	02	64380					Prudhoe Bay CDP	70.325490	-148.711387
160	00	02	64600					Quinhagak city	59.753374	-161.902701
160	00	02	64820					Rampart CDP	65.507350	-150.148496
160	00	02	64930					Red Devil CDP	61.783443	-157.336811
160	00	02	64980					Red Dog Mine CDP	68.071989	-162.876044
160	00	02	65345					Ridgeway CDP	60.519682	-151.060911
160	00	02	65590					Ruby city	64.737306	-155.487693
160	00	02	65700					Russian Mission city	61.785522	-161.334074
160	00	02	65800					St. George city	56.605546	-169.559584
160	00	02	66140					St. Mary's city	62.045305	-163.218629
160	00	02	66360					St. Michael city	63.471037	-162.053181
160	00	02	66470					St. Paul city	57.133806	-170.266614
160	00	02	66510					Salamatof CDP	60.593250	-151.310547
160	00	02	66550					Salcha CDP	64.520455	-147.011452
160	00	02	67020					Sand Point city	55.336593	-160.493234
160	00	02	67460					Savoonga city	63.696732	-170.460907
160	00	02	67570					Saxman city	55.320557	-131.598364
160	00	02	67680					Scammon Bay city	61.842489	-165.581694
160	00	02	68230					Selawik city	66.597043	-160.013674
160	00	02	68340					Seldovia city	59.438827	-151.712377
160	00	02	68370					Seldovia Village CDP	59.478498	-151.631299
160	00	02	68560					Seward city	60.124505	-149.433465
160	00	02	68670					Shageluk city	62.655998	-159.531132
160	00	02	68890					Shaktoolik city	64.355612	-161.191328
160	00	02	69220					Sheldon Point (Nunam Iqua) city	62.516094	-164.895198
160	00	02	69770					Shishmaref city	66.255586	-166.072305
160	00	02	70100					Shungnak city	66.885846	-157.137458
160	00	02	70320					Silver Springs CDP	62.021150	-145.354309
160	00	02	70540					Sitka city and borough	57.079871	-135.331757
160	00	02	70760					Skagway city	59.468519	-135.305962
160	00	02	70870					Skwentna CDP	61.879482	-151.266455
160	00	02	70930					Slana CDP	62.697511	-143.829341
160	00	02	71090					Sleetmute CDP	61.683931	-157.152024
160	00	02	71640					Soldotna city	60.486617	-151.075373
160	00	02	72190					South Naknek CDP	58.711630	-157.017460
160	00	02	72960					Stebbins city	63.511893	-162.274632
160	00	02	73070					Sterling CDP	60.529635	-150.797887
160	00	02	73290					Stevens Village CDP	66.005296	-149.103032
160	00	02	73400					Stony River CDP	61.787592	-156.591194
160	00	02	73950					Sunrise CDP	60.885663	-149.424556
160	00	02	74340					Susitna CDP	61.557631	-150.576743
160	00	02	74525					Sutton-Alpine CDP	61.712473	-148.885625
160	00	02	74610					Takotna CDP	62.971977	-156.082641
160	00	02	74830					Talkeetna CDP	62.311397	-150.087053
160	00	02	75050					Tanacross CDP	63.376206	-143.356991
160	00	02	75077					Tanaina CDP	61.624211	-149.432817
160	00	02	75160					Tanana city	65.170544	-152.075883
